Time, x, y, z, temperature, idS, genusS, nameS, genomeS, action, idO, genusO, nameO, genomeO
0, 0, 0, 51, 25.0, 1-1, g_arbre, Tree, 0-067-366-000, BORN, , , , , , 1
40, -10, 0, 42, 25.0, 7-41, g_llop, Wolf, 0-067-354-140, DIED, , , , , STARVE
40, -10, 0, 11, 25.0, 7-42, g_llop, Wolf, 0-067-354-140, DIED, , , , , STARVE
40, -25, 0, -23, 25.0, 7-43, g_llop, Wolf, 0-067-354-140, DIED, , , , , STARVE
41, -34, 0, 21, 25.0, 3-9, g_ovella, Sheep, 0-067-354-119, DIED, , , , , STARVE
42, 14, 0, 65, 25.0, 3-6, g_ovella, Sheep, 0-067-354-119, DIED, , , , , STARVE
43, 8, 0, -32, 25.0, 0-61, g_herba, Grass, 0-067-358-000, DIED, 3-10, g_ovella, Sheep, 0-067-354-119, PREY
43, 8, 0, -32, 25.0, 3-10, g_ovella, Sheep, 0-067-354-119, EAT, 0-61, g_herba, Grass, 0-067-358-000, heMenjatPes=13.1 pes=77.1
52, -61, 0, -16, 25.0, 3-75, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-8, 2
52, -59, 0, -9, 25.0, 3-8, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
58, -69, 0, -33, 25.0, 3-22, g_ovella, Sheep, 0-067-354-119, DIED, , , , , STARVE
77, -52, 0, -1, 25.0, 3-8, g_ovella, Sheep, 0-067-354-119, DIED, , , , , STARVE
78, -26, 0, -19, 25.0, 0-52, g_herba, Grass, 0-067-358-000, DIED, 3-23, g_ovella, Sheep, 0-067-354-119, PREY
78, -26, 0, -18, 25.0, 3-23, g_ovella, Sheep, 0-067-354-119, EAT, 0-52, g_herba, Grass, 0-067-358-000, heMenjatPes=24.8 pes=77.2
90, -5, 0, -5, 25.0, 0-51, g_herba, Grass, 0-067-358-000, DIED, 3-23, g_ovella, Sheep, 0-067-354-119, PREY
90, -6, 0, -6, 25.0, 3-23, g_ovella, Sheep, 0-067-354-119, EAT, 0-51, g_herba, Grass, 0-067-358-000, heMenjatPes=28.6 pes=77.2
95, 23, 0, -40, 25.0, 3-76, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-38, 2
95, 25, 0, -46, 25.0, 3-38, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
98, 66, 0, 17, 25.0, 3-77, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-39, 2
98, 63, 0, 12, 25.0, 3-39, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
99, 9, 0, -41, 25.0, 3-78, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-10, 2
99, 11, 0, -45, 25.0, 3-10, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
100, -57, 0, 0, 25.0, 3-79, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-24, 2
100, -59, 0, 0, 25.0, 3-24, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
105, -54, 0, -7, 25.0, 3-80, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-21, 2
105, -55, 0, -3, 25.0, 3-21, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
108, 33, 0, -15, 25.0, 0-70, g_herba, Grass, 0-067-358-000, DIED, 3-23, g_ovella, Sheep, 0-067-354-119, PREY
108, 34, 0, -15, 25.0, 3-23, g_ovella, Sheep, 0-067-354-119, EAT, 0-70, g_herba, Grass, 0-067-358-000, heMenjatPes=32.4 pes=73.5
110, -62, 0, 13, 25.0, 0-68, g_herba, Grass, 0-067-358-000, DIED, 3-79, g_ovella, Sheep, 0-067-354-119, PREY
110, -62, 0, 14, 25.0, 3-79, g_ovella, Sheep, 0-067-354-119, EAT, 0-68, g_herba, Grass, 0-067-358-000, heMenjatPes=4.2 pes=76.3
117, 50, 0, 5, 25.0, 3-81, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-77, 3
117, 54, 0, 9, 25.0, 3-77, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
119, 5, 0, -30, 25.0, 0-65, g_herba, Grass, 0-067-358-000, DIED, 3-10, g_ovella, Sheep, 0-067-354-119, PREY
119, 6, 0, -30, 25.0, 3-10, g_ovella, Sheep, 0-067-354-119, EAT, 0-65, g_herba, Grass, 0-067-358-000, heMenjatPes=36.2 pes=76.4
130, 26, 0, -47, 25.0, 3-78, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
132, 51, 0, 41, 25.0, 0-82, g_herba, Grass, 0-067-358-000, BORN, , , , , 0-66, 2
132, 45, 0, 42, 25.0, 0-83, g_herba, Grass, 0-067-358-000, BORN, , , , , 0-66, 2
132, 48, 0, 42, 25.0, 0-66, g_herba, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=2.0  births=2
139, 21, 0, -3, 25.0, 3-23, g_ovella, Sheep, 0-067-354-119, DIED, , , , , STARVE
146, 9, 0, -39, 25.0, 3-10, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
160, 50, 0, 16, 25.0, 3-84, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-77, 3
160, 50, 0, 12, 25.0, 3-77, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
162, 67, 0, 16, 25.0, 3-85, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-81, 4
162, 72, 0, 12, 25.0, 3-81, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
173, -53, 0, 2, 25.0, 3-80, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
177, -48, 0, -4, 25.0, 3-86, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-79, 3
177, -54, 0, -2, 25.0, 3-79, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
185, -38, 0, -8, 25.0, 3-87, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-37, 2
185, -37, 0, -15, 25.0, 3-37, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
191, 50, 0, 8, 25.0, 3-88, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-85, 5
191, 55, 0, 11, 25.0, 3-85, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
192, -53, 0, 2, 25.0, 3-89, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-21, 2
192, -50, 0, -4, 25.0, 3-21, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
195, 28, 0, -45, 25.0, 3-78, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
202, 17, 0, -52, 25.0, 3-90, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-76, 3
202, 19, 0, -47, 25.0, 3-76, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
220, 13, 0, -45, 25.0, 3-38, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
220, -33, 0, -1, 25.0, 3-91, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-75, 3
220, -29, 0, -3, 25.0, 3-75, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
222, -15, 0, 1, 25.0, 0-69, g_herba, Grass, 0-067-358-000, DIED, 3-75, g_ovella, Sheep, 0-067-354-119, PREY
222, -15, 0, 1, 25.0, 3-75, g_ovella, Sheep, 0-067-354-119, EAT, 0-69, g_herba, Grass, 0-067-358-000, heMenjatPes=61.9 pes=84.1
223, -58, 0, -1, 25.0, 3-89, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
225, -42, 0, -8, 25.0, 3-87, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
226, 62, 0, 6, 25.0, 3-92, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-77, 3
226, 64, 0, 7, 25.0, 3-77, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=3
234, 68, 0, 5, 25.0, 3-39, g_ovella, Sheep, 0-067-354-119, DIED, , , , , OLD
234, -17, 0, 36, 25.0, 3-93, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-7, 2
234, -11, 0, 34, 25.0, 3-7, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
239, -34, 0, -3, 25.0, 3-94, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-86, 4
239, -33, 0, -8, 25.0, 3-86, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
240, -6, 0, 33, 25.0, 3-7, g_ovella, Sheep, 0-067-354-119, DIED, , , , , OLD
240, 13, 0, -41, 25.0, 3-38, g_ovella, Sheep, 0-067-354-119, DIED, , , , , OLD
242, -60, 0, -4, 25.0, 3-24, g_ovella, Sheep, 0-067-354-119, DIED, , , , , OLD
244, 11, 0, -44, 25.0, 3-10, g_ovella, Sheep, 0-067-354-119, DIED, , , , , OLD
250, -62, 0, 4, 25.0, 3-95, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-21, 2
250, -56, 0, 1, 25.0, 3-21, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=3
250, 65, 0, -22, 25.0, 0-74, g_herba, Grass, 0-067-358-000, DIED, 3-92, g_ovella, Sheep, 0-067-354-119, PREY
250, 65, 0, -24, 25.0, 3-92, g_ovella, Sheep, 0-067-354-119, EAT, 0-74, g_herba, Grass, 0-067-358-000, heMenjatPes=8.3 pes=79.0
252, 0, 0, 13, 25.0, 3-75, g_ovella, Sheep, 0-067-354-119, DIED, , , , , STARVE
254, -9, 0, 38, 25.0, 3-96, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-93, 3
254, -6, 0, 35, 25.0, 3-93, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
256, -50, 0, 3, 25.0, 3-97, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-79, 3
256, -52, 0, -3, 25.0, 3-79, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
259, -59, 0, 0, 25.0, 3-21, g_ovella, Sheep, 0-067-354-119, DIED, , , , , OLD
262, 64, 0, -23, 25.0, 0-53, g_herba, Grass, 0-067-358-000, DIED, 3-92, g_ovella, Sheep, 0-067-354-119, PREY
262, 64, 0, -24, 25.0, 3-92, g_ovella, Sheep, 0-067-354-119, EAT, 0-53, g_herba, Grass, 0-067-358-000, heMenjatPes=12.5 pes=84.0
265, -38, 0, -16, 25.0, 3-37, g_ovella, Sheep, 0-067-354-119, DIED, , , , , OLD
267, -53, 0, -4, 25.0, 11-30, g_arbre_blau, Blue tree, 0-067-366-040, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
269, -39, 0, -9, 25.0, 11-27, g_arbre_blau, Blue tree, 0-067-366-040, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
272, -53, 0, -4, 25.0, 11-30, g_arbre_blau, Blue tree, 0-067-366-040, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
272, -5, 0, -27, 25.0, 0-62, g_herba, Grass, 0-067-358-000, DIED, , , , , OLD
272, 27, 0, -55, 25.0, 3-98, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-78, 3
272, 25, 0, -49, 25.0, 3-78, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
274, 46, 0, 39, 25.0, 0-99, g_herba, Grass, 0-067-358-000, BORN, , , , , 0-82, 3
274, 51, 0, 43, 25.0, 0-100, g_herba, Grass, 0-067-358-000, BORN, , , , , 0-82, 3
274, 51, 0, 41, 25.0, 0-82, g_herba, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=2.0  births=2
276, 35, 0, -50, 25.0, 3-101, g_ovella, Sheep, 0-067-354-119, BORN, , , , , 3-76, 3
276, 28, 0, -48, 25.0, 3-76, g_ovella, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
277, -39, 0, -9, 25.0, 11-27, g_arbre_blau, Blue tree, 0-067-366-040, TRY BIRTH, , , , , tryOk=0, offSpring=0.0  births=0
277, 48, 0, 42, 25.0, 0-66, g_herba, Grass, 0-067-358-000, DIED, , , , , OLD
279, 22, 0, 28, 25.0, 0-102, g_herba, Grass, 0-067-358-000, BORN, , , , , 0-44, 2
279, 22, 0, 26, 25.0, 0-103, g_herba, Grass, 0-067-358-000, BORN, , , , , 0-44, 2
279, 24, 0, 29, 25.0, 0-44, g_herba, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=2.0  births=2
