Time, x, y, z, temperature, idS, genusS, nameS, genomeS, action, idO, genusO, nameO, genomeO
1968, 18, 0, 32, 25.0, 2-738, g_sheep, Sheep, 0-067-354-119, DIED, 3-739, g_alien2, Alien Pred, 0-067-354-140, PREY
1968, 18, 0, 33, 25.0, 3-739, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-738, g_sheep, Sheep, 0-067-354-119, heMenjatPes=0.4 pes=36.8
1969, -49, 0, -51, 25.0, 0-628, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
1972, -60, 0, -63, 25.0, 0-643, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
1972, -53, 0, -83, 25.0, 0-742, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-691, 7
1972, -46, 0, -80, 25.0, 0-743, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-691, 7
1972, -50, 0, -80, 25.0, 0-691, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
1975, 13, 0, 42, 25.0, 3-744, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , 3-740, 2
1975, 8, 0, 39, 25.0, 3-740, g_alien2, Alien Pred, 0-067-354-140, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1975, -46, 0, -48, 25.0, 1-611, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
1977, -62, 0, -59, 25.0, 0-675, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1980, -55, 0, -45, 25.0, 0-745, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-621, 10
1980, -61, 0, -40, 25.0, 0-746, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-621, 10
1980, -59, 0, -44, 25.0, 0-621, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
1981, -45, 0, -44, 25.0, 1-649, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
1981, -61, 0, -78, 25.0, 1-347, g_bush, Bush, 0-067-108-099, DIED, , , , , OLD
1982, -51, 0, -88, 25.0, 0-747, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-648, 6
1982, -48, 0, -86, 25.0, 0-648, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
1983, 22, 0, -29, 25.0, 1-748, g_bush, Bush, 0-057-108-099, BORN, , , , , 1-724, 8
1983, -3, 0, -39, 25.0, 1-724, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1985, 91, 0, -47, 25.0, 1-258, g_bush, Bush, 0-067-108-099, DIED, , , , , OLD
1985, -69, 0, -56, 25.0, 0-638, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=2
1986, 53, 0, 25, 25.0, 2-736, g_sheep, Sheep, 0-067-354-019, DIED, 3-741, g_alien2, Alien Pred, 0-067-354-140, PREY
1986, 53, 0, 26, 25.0, 3-741, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-736, g_sheep, Sheep, 0-067-354-019, heMenjatPes=0.9 pes=45.3
1986, -66, 0, -57, 25.0, 3-749, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , 3-734, 2
1986, -61, 0, -53, 25.0, 3-734, g_alien2, Alien Pred, 0-067-354-140, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1986, -69, 0, -44, 25.0, 0-685, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=2
1987, -37, 0, -87, 25.0, 1-750, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-707, 6
1987, -33, 0, -62, 25.0, 1-707, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1988, -24, 0, 14, 25.0, 1-751, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-723, 5
1988, -38, 0, 5, 25.0, 1-723, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
1988, -67, 0, -56, 25.0, 0-615, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
1989, -53, 0, -50, 25.0, 0-752, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-726, 8
1989, -52, 0, -53, 25.0, 0-726, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
1989, -58, 0, -64, 25.0, 0-664, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=1
1989, -56, 0, -53, 25.0, 0-687, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1989, -23, 0, -34, 25.0, 1-753, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-655, 6
1989, -21, 0, -59, 25.0, 1-655, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
1990, -68, 0, -58, 25.0, 0-705, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=1
1991, -91, 0, -72, 25.0, 1-721, g_bush, Bush, 0-057-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1992, 90, 0, 57, 25.0, 2-735, g_sheep, Sheep, 0-067-354-019, DIED, , , , , STARVE
1992, -69, 0, -41, 25.0, 0-697, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=1
1994, -17, 0, -28, 25.0, 1-719, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1994, -72, 0, -45, 25.0, 0-694, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1994, -59, 0, -44, 25.0, 0-621, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
1995, -61, 0, -60, 25.0, 1-350, g_bush, Bush, 0-067-108-099, DIED, , , , , OLD
1996, -49, 0, 54, 25.0, 1-754, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-652, 5
1996, -42, 0, 59, 25.0, 1-652, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
1996, -49, 0, -13, 25.0, 1-633, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
1996, -68, 0, -64, 25.0, 0-755, g_grass, Grass, 0-067-357-000, BORN, , , , , 0-656, 9
1996, -70, 0, -62, 25.0, 0-656, g_grass, Grass, 0-067-357-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=3
1997, -48, 0, -82, 25.0, 0-616, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=2
1998, 73, 0, -31, 25.0, 1-590, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
1998, -71, 0, -59, 25.0, 0-704, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
1998, -48, 0, -82, 25.0, 0-616, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
2002, -69, 0, -56, 25.0, 0-638, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
2004, -88, 0, -63, 25.0, 1-566, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
2008, -39, 0, -66, 25.0, 1-682, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
2009, -68, 0, -62, 25.0, 0-756, g_grass, Grass, 0-067-357-000, BORN, , , , , 0-678, 10
2009, -70, 0, -63, 25.0, 0-678, g_grass, Grass, 0-067-357-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
2010, -64, 0, -58, 25.0, 0-757, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-715, 10
2010, -63, 0, -56, 25.0, 0-715, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
2010, -51, 0, -83, 25.0, 3-734, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
2010, 69, 0, 30, 25.0, 3-740, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
2012, -4, 0, -42, 25.0, 2-758, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
2012, 28, 0, 76, 25.0, 3-739, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
2013, -60, 0, -52, 25.0, 0-686, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2013, -60, 0, -56, 25.0, 0-653, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=2
2013, -78, 0, -86, 25.0, 1-617, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
2013, -2, 0, -39, 25.0, 2-759, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
2014, 103, 0, -64, 25.0, 1-273, g_bush, Bush, 0-067-108-099, DIED, , , , , OLD
2014, -69, 0, -46, 25.0, 0-658, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=2
2015, -62, 0, -80, 25.0, 0-672, g_grass, Grass, 0-057-357-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2015, -73, 0, -64, 25.0, 1-645, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
2015, -1, 0, -40, 25.0, 2-760, g_sheep, Sheep, 0-067-354-019, BORN, , , , , , 1
2016, -84, 0, -73, 25.0, 3-749, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
2016, -6, 0, -44, 25.0, 2-761, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
2017, -64, 0, -49, 25.0, 0-641, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
2017, -55, 0, -49, 25.0, 0-762, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-745, 11
2017, -55, 0, -45, 25.0, 0-745, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
2017, -46, 0, -54, 25.0, 0-730, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2018, -1, 0, -43, 25.0, 2-763, g_sheep, Sheep, 0-067-354-019, BORN, , , , , , 1
2019, 56, 0, -70, 25.0, 1-764, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-731, 7
2019, 74, 0, -54, 25.0, 1-731, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
2020, 1, 0, -40, 25.0, 2-765, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
2020, -53, 0, -50, 25.0, 0-752, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2022, -40, 0, -86, 25.0, 0-671, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2022, -3, 0, -37, 25.0, 2-766, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
2023, -68, 0, -83, 25.0, 1-607, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
2024, -6, 0, -39, 25.0, 2-767, g_sheep, Sheep, 0-067-354-019, BORN, , , , , , 1
2025, -4, 0, -44, 25.0, 2-768, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
2026, 15, 0, 26, 25.0, 3-741, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
2026, -51, 0, -13, 25.0, 1-650, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
2027, -72, 0, 98, 25.0, 1-729, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
2028, -10, 0, 87, 25.0, 1-722, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
2028, -74, 0, -69, 25.0, 1-537, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=2
2029, -3, 0, -39, 25.0, 1-724, g_bush, Bush, 0-067-108-099, DIED, 2-761, g_sheep, Sheep, 0-067-354-119, PREY
2029, -3, 0, -39, 25.0, 2-761, g_sheep, Sheep, 0-067-354-119, EAT, 1-724, g_bush, Bush, 0-067-108-099, heMenjatPes=3.9 pes=79.3
2032, -62, 0, -80, 25.0, 0-672, g_grass, Grass, 0-057-357-000, DIED, , , , , OLD
2032, 64, 0, 93, 25.0, 1-769, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-561, 3
2032, 56, 0, 99, 25.0, 1-561, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=4
2035, -9, 0, -45, 25.0, 2-770, g_sheep, Sheep, 0-067-354-019, BORN, , , , , 2-760, 2
2035, -5, 0, -41, 25.0, 2-760, g_sheep, Sheep, 0-067-354-019, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
2036, -103, 0, 31, 25.0, 1-630, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
2038, -11, 0, 70, 25.0, 3-744, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
2038, -60, 0, -56, 25.0, 0-653, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
2038, -50, 0, -86, 25.0, 0-771, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-747, 7
2038, -55, 0, -87, 25.0, 0-772, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-747, 7
2038, -51, 0, -88, 25.0, 0-747, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
2039, -29, 0, -48, 25.0, 1-637, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=2
2039, -64, 0, -54, 25.0, 0-639, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
2040, 22, 0, -29, 25.0, 1-748, g_bush, Bush, 0-057-108-099, DIED, 2-758, g_sheep, Sheep, 0-067-354-119, PREY
2040, 22, 0, -30, 25.0, 2-758, g_sheep, Sheep, 0-067-354-119, EAT, 1-748, g_bush, Bush, 0-057-108-099, heMenjatPes=7.8 pes=77.4
2041, -97, 0, -80, 25.0, 1-773, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-631, 5
2041, -88, 0, -86, 25.0, 1-631, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=3
2042, -17, 0, -28, 25.0, 1-719, g_bush, Bush, 0-067-108-099, DIED, 2-759, g_sheep, Sheep, 0-067-354-119, PREY
2042, -17, 0, -27, 25.0, 2-759, g_sheep, Sheep, 0-067-354-119, EAT, 1-719, g_bush, Bush, 0-067-108-099, heMenjatPes=8.3 pes=83.3
2044, 7, 0, -55, 25.0, 2-774, g_sheep, Sheep, 0-067-354-119, BORN, , , , , 2-761, 2
2044, 3, 0, -53, 25.0, 2-761, g_sheep, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
2045, -67, 0, -67, 25.0, 0-657, g_grass, Grass, 0-067-357-000, DIED, , , , , OLD
2046, -61, 0, -45, 25.0, 0-775, g_grass, Grass, 0-067-357-000, BORN, , , , , 0-684, 11
2046, -62, 0, -43, 25.0, 0-776, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-684, 11
2046, -65, 0, -46, 25.0, 0-684, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
2046, -66, 0, -45, 25.0, 0-660, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
2046, -63, 0, -71, 25.0, 1-553, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
2047, -8, 0, -48, 25.0, 2-760, g_sheep, Sheep, 0-067-354-019, DIED, , , , , STARVE
2049, -21, 0, -59, 25.0, 1-655, g_bush, Bush, 0-067-108-099, DIED, 2-770, g_sheep, Sheep, 0-067-354-019, PREY
2049, -21, 0, -59, 25.0, 2-770, g_sheep, Sheep, 0-067-354-019, EAT, 1-655, g_bush, Bush, 0-067-108-099, heMenjatPes=3.8 pes=71.6
2050, -68, 0, -64, 25.0, 0-755, g_grass, Grass, 0-067-357-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2050, -52, 0, -30, 25.0, 1-777, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-667, 3
2050, -50, 0, -16, 25.0, 1-667, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
2051, 30, 0, -26, 25.0, 2-778, g_sheep, Sheep, 0-067-354-119, BORN, , , , , 2-758, 2
2051, 24, 0, -27, 25.0, 2-758, g_sheep, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
2053, -58, 0, -59, 25.0, 0-779, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-699, 8
2053, -59, 0, -61, 25.0, 0-699, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
2054, 6, 0, -41, 25.0, 2-767, g_sheep, Sheep, 0-067-354-019, DIED, , , , , STARVE
2055, -71, 0, -42, 25.0, 0-696, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2056, -69, 0, -46, 25.0, 0-658, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
2057, -35, 0, -52, 25.0, 1-780, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-609, 4
2057, -36, 0, -72, 25.0, 1-609, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
2057, -62, 0, -76, 25.0, 0-673, g_grass, Grass, 0-057-357-000, DIED, , , , , OLD
2059, 0, 0, -68, 25.0, 2-761, g_sheep, Sheep, 0-067-354-119, DIED, , , , , STARVE
2059, -9, 0, -37, 25.0, 2-763, g_sheep, Sheep, 0-067-354-019, DIED, , , , , STARVE
2061, -33, 0, -62, 25.0, 1-707, g_bush, Bush, 0-067-108-099, DIED, 2-770, g_sheep, Sheep, 0-067-354-019, PREY
2061, -33, 0, -62, 25.0, 2-770, g_sheep, Sheep, 0-067-354-019, EAT, 1-707, g_bush, Bush, 0-067-108-099, heMenjatPes=7.7 pes=77.7
2061, -23, 0, -34, 25.0, 1-753, g_bush, Bush, 0-067-108-099, DIED, 2-768, g_sheep, Sheep, 0-067-354-119, PREY
2061, -23, 0, -34, 25.0, 2-768, g_sheep, Sheep, 0-067-354-119, EAT, 1-753, g_bush, Bush, 0-067-108-099, heMenjatPes=6.6 pes=82.3
2062, -26, 0, 84, 25.0, 1-781, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-665, 7
2062, -8, 0, 97, 25.0, 1-665, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=3
2064, -66, 0, -80, 25.0, 0-782, g_grass, Grass, 0-057-357-000, BORN, , , , , 0-702, 9
2064, -61, 0, -78, 25.0, 0-783, g_grass, Grass, 0-057-357-000, BORN, , , , , 0-702, 9
2064, -64, 0, -79, 25.0, 0-702, g_grass, Grass, 0-057-357-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
2064, -62, 0, -47, 25.0, 0-666, g_grass, Grass, 0-057-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2064, -40, 0, -88, 25.0, 0-716, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2065, -45, 0, -52, 25.0, 0-692, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=1
2065, -57, 0, -80, 25.0, 0-701, g_grass, Grass, 0-057-357-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2066, -18, 0, -31, 25.0, 2-784, g_sheep, Sheep, 0-067-354-119, BORN, , , , , 2-768, 2
2066, -23, 0, -34, 25.0, 2-768, g_sheep, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
2069, 24, 0, -25, 25.0, 2-766, g_sheep, Sheep, 0-067-354-119, DIED, , , , , STARVE
2069, -37, 0, 112, 25.0, 1-785, g_bush, Bush, 0-067-108-099, SPAWN_NOT_BORN, , , , 
2069, -26, 0, 99, 25.0, 1-603, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=4
2070, -5, 0, -39, 25.0, 2-758, g_sheep, Sheep, 0-067-354-119, DIED, , , , , STARVE
2070, -58, 0, 82, 25.0, 1-786, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-754, 6
2070, -49, 0, 54, 25.0, 1-754, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
2072, -66, 0, -61, 25.0, 0-713, g_grass, Grass, 0-067-357-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2073, -26, 0, -35, 25.0, 1-710, g_bush, Bush, 0-067-108-099, DIED, 2-759, g_sheep, Sheep, 0-067-354-119, PREY
2073, -26, 0, -35, 25.0, 2-759, g_sheep, Sheep, 0-067-354-119, EAT, 1-710, g_bush, Bush, 0-067-108-099, heMenjatPes=16.5 pes=83.3
2074, 31, 0, -46, 25.0, 2-774, g_sheep, Sheep, 0-067-354-119, DIED, , , , , STARVE
2074, -62, 0, -43, 25.0, 0-776, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2074, -58, 0, -64, 25.0, 0-664, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
2076, -51, 0, -76, 25.0, 0-787, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-691, 7
2076, -50, 0, -80, 25.0, 0-691, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=3
2077, -34, 0, -42, 25.0, 2-788, g_sheep, Sheep, 0-067-354-119, BORN, , , , , 2-765, 2
2077, -29, 0, -47, 25.0, 2-765, g_sheep, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
2080, -81, 0, -70, 25.0, 1-789, g_bush, Bush, 0-057-108-099, BORN, , , , , 1-695, 6
2080, -98, 0, -68, 25.0, 1-695, g_bush, Bush, 0-057-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
2081, 40, 0, -59, 25.0, 2-778, g_sheep, Sheep, 0-067-354-119, DIED, , , , , STARVE
2081, 87, 0, -42, 25.0, 1-669, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
2082, -39, 0, -66, 25.0, 1-682, g_bush, Bush, 0-067-108-099, DIED, 2-770, g_sheep, Sheep, 0-067-354-019, PREY
2082, -39, 0, -66, 25.0, 2-770, g_sheep, Sheep, 0-067-354-019, EAT, 1-682, g_bush, Bush, 0-067-108-099, heMenjatPes=15.4 pes=77.7
2082, 48, 0, -63, 25.0, 1-790, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-709, 6
2082, 69, 0, -53, 25.0, 1-709, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
2082, 87, 0, -67, 25.0, 1-688, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
2083, -29, 0, -46, 25.0, 1-589, g_bush, Bush, 0-067-108-099, DIED, 2-768, g_sheep, Sheep, 0-067-354-119, PREY
2083, -29, 0, -46, 25.0, 2-768, g_sheep, Sheep, 0-067-354-119, EAT, 1-589, g_bush, Bush, 0-067-108-099, heMenjatPes=14.8 pes=82.3
2083, -58, 0, -59, 25.0, 0-779, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2084, -70, 0, -63, 25.0, 0-678, g_grass, Grass, 0-067-357-000, DIED, , , , , OLD
2086, -49, 0, -81, 25.0, 0-791, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-690, 7
2086, -48, 0, -84, 25.0, 0-690, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
2087, -69, 0, -59, 25.0, 0-712, g_grass, Grass, 0-067-357-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2087, -29, 0, -48, 25.0, 1-637, g_bush, Bush, 0-067-108-099, DIED, 2-788, g_sheep, Sheep, 0-067-354-119, PREY
2087, -29, 0, -48, 25.0, 2-788, g_sheep, Sheep, 0-067-354-119, EAT, 1-637, g_bush, Bush, 0-067-108-099, heMenjatPes=4.1 pes=67.5
2087, -91, 0, -72, 25.0, 1-721, g_bush, Bush, 0-057-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
2089, -69, 0, -41, 25.0, 0-697, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=1
2090, -52, 0, -53, 25.0, 0-726, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=1
2091, -16, 0, -5, 25.0, 1-792, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-723, 5
2091, -38, 0, 5, 25.0, 1-723, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
2091, -45, 0, -44, 25.0, 1-649, g_bush, Bush, 0-067-108-099, DIED, 2-765, g_sheep, Sheep, 0-067-354-119, PREY
2091, -45, 0, -44, 25.0, 2-765, g_sheep, Sheep, 0-067-354-119, EAT, 1-649, g_bush, Bush, 0-067-108-099, heMenjatPes=24.6 pes=83.2
2094, -46, 0, -80, 25.0, 0-743, g_grass, Grass, 0-067-358-000, DIED, 2-770, g_sheep, Sheep, 0-067-354-019, PREY
2094, -46, 0, -80, 25.0, 2-770, g_sheep, Sheep, 0-067-354-019, EAT, 0-743, g_grass, Grass, 0-067-358-000, heMenjatPes=19.2 pes=77.7
2094, -53, 0, -52, 25.0, 0-793, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-687, 9
2094, -56, 0, -53, 25.0, 0-687, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
2095, -67, 0, -50, 25.0, 0-680, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2096, -61, 0, -45, 25.0, 0-775, g_grass, Grass, 0-067-357-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2096, -34, 0, -48, 25.0, 2-784, g_sheep, Sheep, 0-067-354-119, DIED, , , , , STARVE
2097, -35, 0, -52, 25.0, 1-780, g_bush, Bush, 0-067-108-099, DIED, 2-788, g_sheep, Sheep, 0-067-354-119, PREY
2097, -35, 0, -52, 25.0, 2-788, g_sheep, Sheep, 0-067-354-119, EAT, 1-780, g_bush, Bush, 0-067-108-099, heMenjatPes=8.1 pes=82.1
2099, -53, 0, -83, 25.0, 0-742, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
